"REC_REF_KEY","MODEL_NUM_1","BRAND_NAME","AEC","TYPE_LABEL_EN","TYPE_LABEL_FR","EG_WEB_DEFROST_LABEL_EN","EG_WEB_DEFROST_LABEL_FR","EG_WEB_FREEZER_LOC_LABEL_EN","EG_WEB_FREEZER_LOC_LABEL_FR","TOTAL_VOL_LIT","TOTAL_VOL_CUB","SIZE_CATEGORY","EG_WEB_TTD_ICE_LABEL_EN","EG_WEB_TTD_ICE_LABEL_FR","FRESH_VOL_LIT","FRESH_VOL_CUB","FREEZER_VOL_LIT","FREEZER_VOL_CUB"
227605,"CTB2126ARW","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227606,"CTB2126ARU","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227607,"CTF2126ARW","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227608,"CTF2126ARQ","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227609,"CTF2126ARB","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227610,"CTF2126ARU","Magic Chef",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227611,"MTB2191ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227612,"MTB2191ARQ","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227613,"MTB2193ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227614,"MTB2193ARQ","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227615,"MTB2193ARB","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227616,"MTB2193ARS","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227617,"MTF2193ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227618,"MTF2193ARQ","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227619,"MTF2193ARB","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227620,"MTF2193ARS","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227621,"MTB219AARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227622,"MTB219BARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227623,"MTB2194ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227624,"MTB2194ARB","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227625,"MTB2194ARS","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227626,"PTB2130ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227627,"PTB2121ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
227628,"LTF2112ARW","Admiral",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276395,"WRT8G3E*","White-Westinghouse",478.88,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",515.424,18.2,8,"No","Non",400.162,14.13,115.262,4.07
276608,"MTF2191ARW","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276609,"LTF2112ARV","Admiral",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276610,"ATB2138AEW","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276611,"ATB2138AEQ","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276612,"ATB2138AEB","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276613,"ATB2138AES","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276614,"ATF2138AEW","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276615,"ATF2138AEQ","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276616,"ATF2138AEB","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276617,"ATF2138AES","Amana",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276618,"MTB2195AEW","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276619,"MTB2195AEQ","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276620,"MTB2195AEB","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276621,"MTB2195AES","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276622,"MTF2195AEW","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276623,"MTF2195AEQ","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276624,"MTF2195AEB","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276625,"MTF2195AES","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276626,"MTB2196AEW","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276627,"MTB2196AEQ","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276628,"MTB2196AEB","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276629,"MTB2196AES","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276630,"MTF2196AEW","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276631,"MTF2196AEQ","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276632,"MTF2196AEB","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
276633,"MTF2196AES","Maytag",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331979,"CT15G5W","Crosley",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
331980,"CT15G5Q","Crosley",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
331981,"CT18G5W","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331982,"CT18G5Q","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331983,"CT18G5B","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331984,"CT18G5U","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331985,"CT21G8W","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331986,"CT21G8Q","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331987,"CT21G8B","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331988,"CT21G8U","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331989,"CT15G5B","Crosley",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
331990,"CT15G5U","Crosley",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
331991,"CT15G5S","Crosley",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
331992,"ATB1830ARB","Amana",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331993,"CT18G6W","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331994,"CT18G6Q","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331995,"CT18G6B","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331996,"CT18G6U","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331997,"CT18G6S","Crosley",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
331998,"CT21G9W","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
331999,"CT21G9Q","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
332000,"CT21G9B","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
332001,"CT21G9U","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
332002,"CT21G9S","Crosley",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
365523,"LTB1502ARW","Admiral",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
365524,"LTB1503ARQ","Admiral",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
376983,"CS1640","Liebherr",394,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",430,15.2,7,"No","Non",311,11,119,4.2
410157,"B20CS80SNB","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
410158,"B20CS80SNS","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
714147,"B20CS50SNW","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
714148,"B20CS50SNB","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
714149,"B20CS50SNI","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
714150,"B20CS50SNS","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
823694,"GC151***","Goldstar",338,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",124,4.38,1,"No","Non",124,4.38,0,0
824122,"B20CS80SNW","Bosch",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
824123,"S20CS80SNW","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
824124,"S20CS80SNB","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
824125,"S20CS80SNS","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",566.7,20.01,9,"Yes","Oui",354.8,12.53,211.9,7.48
824126,"S20CS50SNW","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
824127,"S20CS50SNB","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
824128,"S20CS50SNI","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
824129,"S20CS50SNS","Siemens",550,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",571.8,20.19,9,"Yes","Oui",359.9,12.71,211.9,7.48
824572,"ATB1832ARZ","Amana",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
824573,"CTB1826ARZ","Magic Chef",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849925,"LTB1502ARQ","Admiral",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
849926,"ATB1504ARB","Amana",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
849927,"ATB1504ARQ","Amana",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
849928,"CTB1582ARW","Magic Chef",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
849929,"MTB1514ARW","Maytag",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
849930,"LTF2112ARB","Admiral",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849931,"CTB1826ARB","Magic Chef",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849932,"LTF1812ARB","Admiral",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849933,"LTF1812ARW","Admiral",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849934,"LTF1812ARZ","Admiral",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849935,"MTB1885ARW","Maytag",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849936,"CTB1881ARW","Magic Chef",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849937,"FRG1850BEW","Daewoo",409,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849938,"FRG1850BES","Daewoo",409,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849939,"FRI1810BRW","Daewoo",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849940,"FRI1810BRS","Daewoo",480,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",513.6,18.14,8,"No","Non",369,13.03,144.6,5.11
849941,"ATB2132ARZ","Amana",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849942,"LTF2112ARZ","Admiral",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849943,"MTF2191ARQ","Maytag",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849944,"FRG2150BEW","Daewoo",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849945,"FRG2150BES","Daewoo",435,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849946,"FRI2110BRW","Daewoo",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
849947,"FRI2110BRS","Daewoo",515,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",595.7,21.03,10,"No","Non",426.9,15.07,168.8,5.96
1051992,"FRI1520BRW","Daewoo",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
1051993,"FRI1520BRS","Daewoo",447,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",425.4,15.02,7,"No","Non",305.2,10.78,120.2,4.24
1166054,"7772#","LG",484,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",586,20.7,10,"No","Non",416,14.7,170,6
1360801,"GC131CW","LG",330,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",94.051,3.32,1,"No","Non",94.012,3.32,0,0
